"File"	"OffsetHex"	"OffsetDec"	"LastChangedHex"	"ChangedSpan"	"SourceText"	"BuildText"	"SourceHex"	"BuildHex"
"ETC.BIN"	"0x2B740"	"177984"	"0x2B75F"	"32"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r猛|た>け<r吼|ほ>ゆる<r者|もの>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Roaring Beast\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 96 D2 7C 82 BD 3E 82 AF 3C 72 99 E1 7C 82 D9 3E 82 E4 82 E9 3C 72 8E D2 7C 82 E0 82 CC 3E"	"52 6F 61 72 69 6E 67 20 42 65 61 73 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B770"	"178032"	"0x2B795"	"38"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r願|ねが>い…<r空|そら>に<r舞|ま>いて\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r新生"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Wish in the Sky\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0New Te"	"3C 72 8A E8 7C 82 CB 82 AA 3E 82 A2 81 63 3C 72 8B F3 7C 82 BB 82 E7 3E 82 C9 3C 72 95 91 7C 82"	"57 69 73 68 20 69 6E 20 74 68 65 20 53 6B 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B7A0"	"178080"	"0x2B7C1"	"34"	"ﾜ>いて\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r新生|しんせい>の<r一斑|いっぱん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0New Team\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Bl"	"3C 72 90 56 90 B6 7C 82 B5 82 F1 82 B9 82 A2 3E 82 CC 3C 72 88 EA 94 C1 7C 82 A2 82 C1 82 CF 82"	"4E 65 77 20 54 65 61 6D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B7D0"	"178128"	"0x2B831"	"98"	"・\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r碧|あお>き<r背中|せなか>\\0\\0\\0\\0\\0\\0<r巨悪現|きょあくあらわ>る\\0\\0\\0\\0\\0\\0<r荒|あ>れ<r狂|くる>う<r獣|けもの>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Blue Back\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Great Evil Appears\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Raging Beast\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Tw"	"3C 72 95 C9 7C 82 A0 82 A8 3E 82 AB 3C 72 94 77 92 86 7C 82 B9 82 C8 82 A9 3E 00 00 00 00 00 00"	"42 6C 75 65 20 42 61 63 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B840"	"178240"	"0x2B85F"	"32"	"ﾌ>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r切迫|せっぱく>の<r二人|ふたり>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Two in Crisis\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 90 D8 94 97 7C 82 B9 82 C1 82 CF 82 AD 3E 82 CC 3C 72 93 F1 90 6C 7C 82 D3 82 BD 82 E8 3E"	"54 77 6F 20 69 6E 20 43 72 69 73 69 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B870"	"178288"	"0x2B88F"	"32"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r帰|かえ>るべき<r場所|ばしょ>へ\\0\\0\\0\\0\\0\\0\\0\\0オルゴー"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Where We Belong\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Music Bo"	"3C 72 8B 41 7C 82 A9 82 A6 3E 82 E9 82 D7 82 AB 3C 72 8F EA 8F 8A 7C 82 CE 82 B5 82 E5 3E 82 D6"	"57 68 65 72 65 20 57 65 20 42 65 6C 6F 6E 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2B898"	"178328"	"0x2B8A1"	"10"	"ﾎしょ>へ\\0\\0\\0\\0\\0\\0\\0\\0オルゴール\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Music Box\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"83 49 83 8B 83 53 81 5B 83 8B"	"4D 75 73 69 63 20 42 6F 78 00"
"ETC.BIN"	"0x2BB60"	"179040"	"0x2BB95"	"54"	"....\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r悲|かな>しみと<r怒|いか>り\\0\\0\\0\\0ナルトの<r決意|けつい>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r激情"	"....\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Sadness and Anger\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Naruto's Resolve\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Passio"	"3C 72 94 DF 7C 82 A9 82 C8 3E 82 B5 82 DD 82 C6 3C 72 93 7B 7C 82 A2 82 A9 3E 82 E8 00 00 00 00"	"53 61 64 6E 65 73 73 20 61 6E 64 20 41 6E 67 65 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BBA0"	"179104"	"0x2BBB1"	"18"	"ｯつい>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r激情|げきじょう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Passion\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Tw"	"3C 72 8C 83 8F EE 7C 82 B0 82 AB 82 B6 82 E5 82 A4 3E"	"50 61 73 73 69 6F 6E 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BBC0"	"179136"	"0x2BC17"	"88"	"､>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r二人|ふたり>の<r繋|つな>がり\\0\\0<r再会|さいかい>…そして…\\0\\0\\0\\0\\0\\0サクラの<r約束|やくそく>\\0\\0\\0\\0\\0\\0\\0\\0<r決意|・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Two Bonds\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Reunion... And...\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Sakura's Promise\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Resolve\\0"	"3C 72 93 F1 90 6C 7C 82 D3 82 BD 82 E8 3E 82 CC 3C 72 8C 71 7C 82 C2 82 C8 3E 82 AA 82 E8 00 00"	"54 77 6F 20 42 6F 6E 64 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BC20"	"179232"	"0x2BC55"	"54"	"竄ｭそく>\\0\\0\\0\\0\\0\\0\\0\\0<r決意|けつい>\\0\\0<r負|ま>けん<r気|き>\\0\\0\\0\\0ナルトのために\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0いつも"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Resolve\\0\\0\\0\\0\\0\\0\\0\\0\\0Fighting Spirit\\0\\0\\0\\0\\0\\0\\0\\0\\0For Naruto\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0As Alw"	"3C 72 8C 88 88 D3 7C 82 AF 82 C2 82 A2 3E 00 00 3C 72 95 89 7C 82 DC 3E 82 AF 82 F1 3C 72 8B 43"	"52 65 73 6F 6C 76 65 00 00 00 00 00 00 00 00 00 46 69 67 68 74 69 6E 67 20 53 70 69 72 69 74 00"
"ETC.BIN"	"0x2BC60"	"179296"	"0x2BC71"	"18"	"ために\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0いつも<r通|どお>り\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"to\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0As Always\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Fi"	"82 A2 82 C2 82 E0 3C 72 92 CA 7C 82 C7 82 A8 3E 82 E8"	"41 73 20 41 6C 77 61 79 73 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BC80"	"179328"	"0x2BC9F"	"32"	"り\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r初|はじ>めての<r一言|ひとこと>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0First Words\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 8F 89 7C 82 CD 82 B6 3E 82 DF 82 C4 82 CC 3C 72 88 EA 8C BE 7C 82 D0 82 C6 82 B1 82 C6 3E"	"46 69 72 73 74 20 57 6F 72 64 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BCB0"	"179376"	"0x2BCCF"	"32"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r狙|ねら>ったキャラ<r位置|いち>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Target Position\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 91 5F 7C 82 CB 82 E7 3E 82 C1 82 BD 83 4C 83 83 83 89 3C 72 88 CA 92 75 7C 82 A2 82 BF 3E"	"54 61 72 67 65 74 20 50 6F 73 69 74 69 6F 6E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BCE0"	"179424"	"0x2BD11"	"50"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r冷|つめ>たい<r言葉|ことば>\\0\\0\\0\\0<r感情|かんじょう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Cold Words\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Emotion\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Wh"	"3C 72 97 E2 7C 82 C2 82 DF 3E 82 BD 82 A2 3C 72 8C BE 97 74 7C 82 B1 82 C6 82 CE 3E 00 00 00 00"	"43 6F 6C 64 20 57 6F 72 64 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BD20"	"179488"	"0x2BD35"	"22"	"､>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r確|たし>かめたいもの\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0カカシ"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0What I Want to Know\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Kakash"	"3C 72 8A 6D 7C 82 BD 82 B5 3E 82 A9 82 DF 82 BD 82 A2 82 E0 82 CC"	"57 68 61 74 20 49 20 57 61 6E 74 20 74 6F 20 4B 6E 6F 77 00 00 00"
"ETC.BIN"	"0x2BD40"	"179520"	"0x2BD55"	"22"	"いもの\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0カカシの<r本気|ほんき>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r成長"	"now\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Kakashi Serious\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Joy of"	"83 4A 83 4A 83 56 82 CC 3C 72 96 7B 8B 43 7C 82 D9 82 F1 82 AB 3E"	"4B 61 6B 61 73 68 69 20 53 65 72 69 6F 75 73 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BD60"	"179552"	"0x2BD83"	"36"	"ﾙんき>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r成長|せいちょう>への<r喜|よろこ>び\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ナル"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Joy of Growth\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Naru"	"3C 72 90 AC 92 B7 7C 82 B9 82 A2 82 BF 82 E5 82 A4 3E 82 D6 82 CC 3C 72 8A EC 7C 82 E6 82 EB 82"	"4A 6F 79 20 6F 66 20 47 72 6F 77 74 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BD90"	"179600"	"0x2BDB1"	"34"	"ｱ>び\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ナルトの<r気持|きも>ち・<r壱|いち>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ナ"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Naruto's Feelings 1\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Na"	"83 69 83 8B 83 67 82 CC 3C 72 8B 43 8E 9D 7C 82 AB 82 E0 3E 82 BF 81 45 3C 72 88 EB 7C 82 A2 82"	"4E 61 72 75 74 6F 27 73 20 46 65 65 6C 69 6E 67 73 20 31 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BDC0"	"179648"	"0x2BDDF"	"32"	"ｿ>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0ナルトの<r気持|きも>ち・<r弐|に>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Naruto's Feelings 2\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"83 69 83 8B 83 67 82 CC 3C 72 8B 43 8E 9D 7C 82 AB 82 E0 3E 82 BF 81 45 3C 72 93 F3 7C 82 C9 3E"	"4E 61 72 75 74 6F 27 73 20 46 65 65 6C 69 6E 67 73 20 32 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BDF0"	"179696"	"0x2BE2F"	"64"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r正|ただ>しき<r道|みち>へ\\0\\0\\0\\0\\0\\0“<r暁|あかつき>”を<r前|まえ>に\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0To the Right Path\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Facing Akatsuki\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0"	"3C 72 90 B3 7C 82 BD 82 BE 3E 82 B5 82 AB 3C 72 93 B9 7C 82 DD 82 BF 3E 82 D6 00 00 00 00 00 00"	"54 6F 20 74 68 65 20 52 69 67 68 74 20 50 61 74 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BE40"	"179776"	"0x2BE63"	"36"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r偽者|にせもの>との<r遭遇|そうぐう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r勝"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Fake Encounter\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Cert"	"3C 72 8B 55 8E D2 7C 82 C9 82 B9 82 E0 82 CC 3E 82 C6 82 CC 3C 72 91 98 8B F6 7C 82 BB 82 A4 82"	"46 61 6B 65 20 45 6E 63 6F 75 6E 74 65 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BE70"	"179824"	"0x2BE91"	"34"	"ｮう>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r勝利|しょうり>の<r確信|かくしん>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Certain Victory\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Cl"	"3C 72 8F 9F 97 98 7C 82 B5 82 E5 82 A4 82 E8 3E 82 CC 3C 72 8A 6D 90 4D 7C 82 A9 82 AD 82 B5 82"	"43 65 72 74 61 69 6E 20 56 69 63 74 6F 72 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BEA0"	"179872"	"0x2BF11"	"114"	"・\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r近距離戦|きんきょりせん>\\0\\0\\0\\0\\0\\0<r揺|ゆ>るぎない<r自信|じしん>\\0\\0<r修業不足|しゅぎょうぶそく>？\\0\\0<r勝利|しょうり>！\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Close Combat\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Unshakable Confidence\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Need More Training?\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Victory!\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Se"	"3C 72 8B DF 8B 97 97 A3 90 ED 7C 82 AB 82 F1 82 AB 82 E5 82 E8 82 B9 82 F1 3E 00 00 00 00 00 00"	"43 6C 6F 73 65 20 43 6F 6D 62 61 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BF20"	"180000"	"0x2BF57"	"56"	"！\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r真剣勝負|しんけんしょうぶ>！\\0\\0<r青春|せいしゅん>とは！\\0\\0\\0\\0\\0\\0\\0\\0<r感激|・"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Serious Match!\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0What Is Youth!\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Moved!\\0\\0"	"3C 72 90 5E 8C 95 8F 9F 95 89 7C 82 B5 82 F1 82 AF 82 F1 82 B5 82 E5 82 A4 82 D4 3E 81 49 00 00"	"53 65 72 69 6F 75 73 20 4D 61 74 63 68 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BF60"	"180064"	"0x2BF71"	"18"	"・とは！\\0\\0\\0\\0\\0\\0\\0\\0<r感激|かんげき>！\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0つ"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Moved!\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0St"	"3C 72 8A B4 8C 83 7C 82 A9 82 F1 82 B0 82 AB 3E 81 49"	"4D 6F 76 65 64 21 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2BF80"	"180096"	"0x2BF91"	"18"	"！\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0つっこみ<r役|やく>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0テ"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Straight Man\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Te"	"82 C2 82 C1 82 B1 82 DD 3C 72 96 F0 7C 82 E2 82 AD 3E"	"53 74 72 61 69 67 68 74 20 4D 61 6E 00 00 00 00 00 00"
"ETC.BIN"	"0x2BFA0"	"180128"	"0x2BFB7"	"24"	"ｭ>\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0テンテンの<r自信|じしん>\\0\\0\\0\\0\\0\\0\\0\\0<r勝負開"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Tenten's Confidence\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Battle S"	"83 65 83 93 83 65 83 93 82 CC 3C 72 8E A9 90 4D 7C 82 B6 82 B5 82 F1 3E"	"54 65 6E 74 65 6E 27 73 20 43 6F 6E 66 69 64 65 6E 63 65 00 00 00 00 00"
"ETC.BIN"	"0x2BFC0"	"180160"	"0x2BFF7"	"56"	"|じしん>\\0\\0\\0\\0\\0\\0\\0\\0<r勝負開始|しょうぶかいし>\\0\\0\\0\\0\\0\\0ちょっと<r感心|かんしん>\\0\\0\\0\\0\\0\\0\\0\\0<r川|か・"	"nce\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Battle Start\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0A Bit Impressed\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0To the L"	"3C 72 8F 9F 95 89 8A 4A 8E 6E 7C 82 B5 82 E5 82 A4 82 D4 82 A9 82 A2 82 B5 3E 00 00 00 00 00 00"	"42 61 74 74 6C 65 20 53 74 61 72 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"ETC.BIN"	"0x2C000"	"180224"	"0x2C035"	"54"	"ｩんしん>\\0\\0\\0\\0\\0\\0\\0\\0<r川|かわ>の<r国|くに>へ！！\\0\\0\\0\\0<r獣|けもの>レベル…？\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0<r高揚"	"\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0To the Land of Rivers!!\\0\\0\\0\\0\\0\\0\\0\\0\\0Beast Level...?\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0\\0Rising"	"3C 72 90 EC 7C 82 A9 82 ED 3E 82 CC 3C 72 8D 91 7C 82 AD 82 C9 3E 82 D6 81 49 81 49 00 00 00 00"	"54 6F 20 74 68 65 20 4C 61 6E 64 20 6F 66 20 52 69 76 65 72 73 21 21 00 00 00 00 00 00 00 00 00"
