"File"	"OffsetHex"	"OffsetDec"	"CapacityBytes"	"SourceOffsetHex"	"SourceBytes"	"BuildBytes"	"SourceText"	"BuildText"
"BTL.BIN"	"0x20B380"	"2143104"	"81"	"0x20B380"	"192"	"81"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。<r二段|にだん>ジャンプでは、<r二段|にだん>ジャンプしながら<r下記|かき>で<r指定|してい>した<r行動|こうどう>をします。"	"Set opponent state. Double Jump makes them double-jump and use the actions below."
"BTL.BIN"	"0x20B468"	"2143336"	"12"	"0x20B468"	"14"	"12"	"対戦相手の設定"	"Opponent Set"
"BTL.BIN"	"0x20B4D0"	"2143440"	"38"	"0x20B4D0"	"64"	"38"	"<r練習設定|れんしゅうせってい>をデフォルトに<r戻|もど>しました。"	"Practice settings restored to default."
"BTL.BIN"	"0x20B7F8"	"2144248"	"7"	"0x20B7F8"	"8"	"7"	"連係攻撃"	"TeamAtk"
"ETC.BIN"	"0x24F50"	"151376"	"16"	"0x24F50"	"70"	"16"	"<color080860>コレクション<color000000>を<r終了|しゅうりょう>しますか？"	"Quit Collection?"
"ETC.BIN"	"0x24F98"	"151448"	"14"	"0x24F98"	"14"	"14"	"うずまきナルト"	"Naruto Uzumaki"
"ETC.BIN"	"0x24FB0"	"151472"	"13"	"0x24FB0"	"20"	"13"	"<r春野|はるの>サクラ"	"Sakura Haruno"
"ETC.BIN"	"0x24FE0"	"151520"	"10"	"0x24FE0"	"20"	"10"	"<r日向|ひゅうが>ネジ"	"Neji Hyuga"
"ETC.BIN"	"0x24FF8"	"151544"	"8"	"0x24FF8"	"12"	"8"	"ロック・リー"	"Rock Lee"
"ETC.BIN"	"0x25008"	"151560"	"6"	"0x25008"	"8"	"6"	"テンテン"	"Tenten"
"ETC.BIN"	"0x25018"	"151576"	"9"	"0x25018"	"12"	"9"	"マイト・ガイ"	"Might Guy"
"ETC.BIN"	"0x25030"	"151600"	"14"	"0x25030"	"20"	"14"	"<r奈良|なら>シカマル"	"Shikamaru Nara"
"ETC.BIN"	"0x25050"	"151632"	"14"	"0x25050"	"24"	"14"	"<r秋道|あきみち>チョウジ"	"Choji Akimichi"
"ETC.BIN"	"0x25070"	"151664"	"12"	"0x25070"	"20"	"12"	"<r山中|やまなか>いの"	"Ino Yamanaka"
"ETC.BIN"	"0x25090"	"151696"	"14"	"0x25090"	"22"	"14"	"<r猿飛|さるとび>アスマ"	"Asuma Sarutobi"
"ETC.BIN"	"0x250B0"	"151728"	"12"	"0x250B0"	"20"	"12"	"<r犬塚|いぬづか>キバ"	"Kiba Inuzuka"
"ETC.BIN"	"0x250D0"	"151760"	"13"	"0x250D0"	"20"	"13"	"<r油女|あぶらめ>シノ"	"Shino Aburame"
"ETC.BIN"	"0x250F0"	"151792"	"12"	"0x250F0"	"22"	"12"	"<r日向|ひゅうが>ヒナタ"	"Hinata Hyuga"
"ETC.BIN"	"0x25110"	"151824"	"12"	"0x25110"	"28"	"12"	"<r夕日|ゆうひ><r紅|くれない>"	"Kurenai Yuhi"
"ETC.BIN"	"0x25130"	"151856"	"14"	"0x25130"	"34"	"14"	"<r風影|かぜかげ>・<r我愛羅|ガアラ>"	"Kazekage Gaara"
"ETC.BIN"	"0x25158"	"151896"	"7"	"0x25158"	"10"	"7"	"カンクロウ"	"Kankuro"
"ETC.BIN"	"0x25170"	"151920"	"16"	"0x25170"	"30"	"16"	"チヨバア（<r体術|たいじゅつ>）"	"Chiyo (Taijutsu)"
"ETC.BIN"	"0x251A0"	"151968"	"16"	"0x251A0"	"26"	"16"	"<r干柿鬼鮫|ほしがきキサメ>"	"Kisame Hoshigaki"
"ETC.BIN"	"0x251C0"	"152000"	"7"	"0x251C0"	"8"	"7"	"デイダラ"	"Deidara"
"ETC.BIN"	"0x251D0"	"152016"	"13"	"0x251D0"	"14"	"13"	"サソリ・ヒルコ"	"Sasori Hiruko"
"ETC.BIN"	"0x251E0"	"152032"	"5"	"0x251E0"	"8"	"5"	"チヨバア"	"Chiyo"
"ETC.BIN"	"0x251F0"	"152048"	"7"	"0x251F0"	"18"	"7"	"<r自来也|じらいや>"	"Jiraiya"
"ETC.BIN"	"0x25208"	"152072"	"7"	"0x25208"	"14"	"7"	"<r綱手|ツナデ>"	"Tsunade"
"ETC.BIN"	"0x25220"	"152096"	"10"	"0x25220"	"20"	"10"	"<r大蛇丸|オロチまる>"	"Orochimaru"
"ETC.BIN"	"0x25240"	"152128"	"14"	"0x25240"	"20"	"14"	"<r薬師|やくし>カブト"	"Kabuto Yakushi"
"ETC.BIN"	"0x25270"	"152176"	"13"	"0x25270"	"54"	"13"	"<r九尾第四覚醒状態|きゅうびだいよんかくせいじょうたい>"	"4-Tail Naruto"
"ETC.BIN"	"0x252B0"	"152240"	"15"	"0x252B0"	"34"	"15"	"サソリ（<r自分傀儡|じぶんくぐつ>）"	"Sasori (Puppet)"
"ETC.BIN"	"0x252E0"	"152288"	"12"	"0x252E0"	"38"	"12"	"うずまきナルト（<r旧章|きゅうしょう>）"	"Naruto (PTS)"
"ETC.BIN"	"0x25310"	"152336"	"12"	"0x25310"	"36"	"12"	"うちはサスケ（<r旧章|きゅうしょう>）"	"Sasuke (PTS)"
"ETC.BIN"	"0x25340"	"152384"	"12"	"0x25340"	"44"	"12"	"<r春野|はるの>サクラ（<r旧章|きゅうしょう>）"	"Sakura (PTS)"
"ETC.BIN"	"0x25370"	"152432"	"10"	"0x25370"	"44"	"10"	"<r日向|ひゅうが>ネジ（<r旧章|きゅうしょう>）"	"Neji (PTS)"
"ETC.BIN"	"0x253A0"	"152480"	"9"	"0x253A0"	"36"	"9"	"ロック・リー（<r旧章|きゅうしょう>）"	"Lee (PTS)"
"ETC.BIN"	"0x253D0"	"152528"	"12"	"0x253D0"	"32"	"12"	"テンテン（<r旧章|きゅうしょう>）"	"Tenten (PTS)"
"ETC.BIN"	"0x25400"	"152576"	"15"	"0x25400"	"44"	"15"	"<r奈良|なら>シカマル（<r旧章|きゅうしょう>）"	"Shikamaru (PTS)"
"ETC.BIN"	"0x25430"	"152624"	"11"	"0x25430"	"48"	"11"	"<r秋道|あきみち>チョウジ（<r旧章|きゅうしょう>）"	"Choji (PTS)"
"ETC.BIN"	"0x25470"	"152688"	"9"	"0x25470"	"44"	"9"	"<r山中|やまなか>いの（<r旧章|きゅうしょう>）"	"Ino (PTS)"
"ETC.BIN"	"0x254A0"	"152736"	"10"	"0x254A0"	"44"	"10"	"<r犬塚|いぬづか>キバ（<r旧章|きゅうしょう>）"	"Kiba (PTS)"
"ETC.BIN"	"0x254D0"	"152784"	"11"	"0x254D0"	"44"	"11"	"<r油女|あぶらめ>シノ（<r旧章|きゅうしょう>）"	"Shino (PTS)"
"ETC.BIN"	"0x25500"	"152832"	"12"	"0x25500"	"46"	"12"	"<r日向|ひゅうが>ヒナタ（<r旧章|きゅうしょう>）"	"Hinata (PTS)"
"ETC.BIN"	"0x25530"	"152880"	"12"	"0x25530"	"22"	"12"	"<r日向|ひゅうが>ハナビ"	"Hanabi Hyuga"
"ETC.BIN"	"0x25550"	"152912"	"16"	"0x25550"	"40"	"16"	"<r木|こ>ノ<r葉丸|はまる><r軍団|ぐんだん>"	"Konohamaru Corps"
"ETC.BIN"	"0x25580"	"152960"	"14"	"0x25580"	"14"	"14"	"みたらしアンコ"	"Anko Mitarashi"
"ETC.BIN"	"0x25590"	"152976"	"10"	"0x25590"	"26"	"10"	"<r初代火影|しょだいほかげ>"	"1st Hokage"
"ETC.BIN"	"0x255B0"	"153008"	"10"	"0x255B0"	"28"	"10"	"<r二代目火影|にだいめほかげ>"	"2nd Hokage"
"ETC.BIN"	"0x255D0"	"153040"	"10"	"0x255D0"	"30"	"10"	"<r三代目火影|さんだいめほかげ>"	"3rd Hokage"
"ETC.BIN"	"0x255F0"	"153072"	"12"	"0x255F0"	"32"	"12"	"<r黄色|きいろ>い<r閃光|せんこう>"	"Yellow Flash"
"ETC.BIN"	"0x25620"	"153120"	"11"	"0x25620"	"56"	"11"	"<r砂瀑|さばく>の<r我愛羅|ガアラ>（<r旧章|きゅうしょう>）"	"Gaara (PTS)"
"ETC.BIN"	"0x25660"	"153184"	"13"	"0x25660"	"34"	"13"	"カンクロウ（<r旧章|きゅうしょう>）"	"Kankuro (PTS)"
"ETC.BIN"	"0x25690"	"153232"	"12"	"0x25690"	"30"	"12"	"テマリ（<r旧章|きゅうしょう>）"	"Temari (PTS)"
"ETC.BIN"	"0x256B0"	"153264"	"8"	"0x256B0"	"18"	"8"	"<r君麻呂|キミマロ>"	"Kimimaro"
"ETC.BIN"	"0x256C8"	"153288"	"5"	"0x256C8"	"14"	"5"	"<r左近|サコン>"	"Sakon"
"ETC.BIN"	"0x256E0"	"153312"	"6"	"0x256E0"	"16"	"6"	"<r多由也|タユヤ>"	"Tayuya"
"ETC.BIN"	"0x25700"	"153344"	"8"	"0x25700"	"20"	"8"	"<r鬼童丸|キドウマル>"	"Kidomaru"
"ETC.BIN"	"0x25720"	"153376"	"6"	"0x25720"	"20"	"6"	"<r次郎坊|ジロウボウ>"	"Jirobo"
"ETC.BIN"	"0x25740"	"153408"	"14"	"0x25740"	"30"	"14"	"<r桃地|ももち><r再不斬|ザブザ>"	"Zabuza Momochi"
"ETC.BIN"	"0x25760"	"153440"	"4"	"0x25760"	"10"	"4"	"<r白|ハク>"	"Haku"
"ETC.BIN"	"0x25770"	"153456"	"19"	"0x25770"	"34"	"19"	"うずまきナルト（<r九尾|きゅうび>）"	"Naruto (Nine-Tails)"
"ETC.BIN"	"0x257A0"	"153504"	"14"	"0x257A0"	"32"	"14"	"うちはサスケ<r状態|じょうたい>２"	"Sasuke State 2"
"ETC.BIN"	"0x257D0"	"153552"	"11"	"0x257D0"	"18"	"11"	"すい<r拳|けん>リー"	"Drunken Lee"
"ETC.BIN"	"0x257F0"	"153584"	"13"	"0x257F0"	"34"	"13"	"<r憑依体我愛羅|ひょういたいガアラ>"	"Shukaku Gaara"
"ETC.BIN"	"0x25820"	"153632"	"11"	"0x25820"	"20"	"11"	"<r超|ちょう>チョウジ"	"Super Choji"
"ETC.BIN"	"0x25840"	"153664"	"14"	"0x25840"	"40"	"14"	"<r次郎坊|ジロウボウ><r状態|じょうたい>２"	"Jirobo State 2"
"ETC.BIN"	"0x25870"	"153712"	"16"	"0x25870"	"40"	"16"	"<r鬼童丸|キドウマル><r状態|じょうたい>２"	"Kidomaru State 2"
"ETC.BIN"	"0x258A0"	"153760"	"14"	"0x258A0"	"36"	"14"	"<r多由也|タユヤ><r状態|じょうたい>２"	"Tayuya State 2"
"ETC.BIN"	"0x258D0"	"153808"	"13"	"0x258D0"	"34"	"13"	"<r左近|サコン><r状態|じょうたい>２"	"Sakon State 2"
"ETC.BIN"	"0x25900"	"153856"	"16"	"0x25900"	"38"	"16"	"<r君麻呂|キミマロ><r状態|じょうたい>２"	"Kimimaro State 2"
"ETC.BIN"	"0x25928"	"153896"	"7"	"0x25928"	"8"	"7"	"ジオラマ"	"Diorama"
"ETC.BIN"	"0x25D00"	"154880"	"12"	"0x25D00"	"36"	"12"	"<r影分身|かげぶんしん>の<r術|じゅつ>"	"Shadow Clone"
"ETC.BIN"	"0x25D40"	"154944"	"7"	"0x25D40"	"16"	"7"	"<r暴走|ぼうそう>"	"Rampage"
"ETC.BIN"	"0x25D70"	"154992"	"13"	"0x25D70"	"34"	"13"	"<r気|き>を<r引|ひ>き<r締|し>めて…"	"Stay Sharp..."
"ETC.BIN"	"0x25DB0"	"155056"	"11"	"0x25DB0"	"18"	"11"	"<r女|おんな>らしく"	"Like a Lady"
"ETC.BIN"	"0x25DE0"	"155104"	"11"	"0x25DE0"	"30"	"11"	"<r拳|こぶし>に<r力|ちから>を！"	"Power Fist!"
"ETC.BIN"	"0x25E10"	"155152"	"18"	"0x25E10"	"46"	"18"	"<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>"	"Super Beast Scroll"
"ETC.BIN"	"0x25E50"	"155216"	"6"	"0x25E50"	"16"	"6"	"<r索敵|さくてき>"	"Search"
"ETC.BIN"	"0x25E80"	"155264"	"6"	"0x25E80"	"16"	"6"	"<r飛翔|ひしょう>"	"Flight"
"ETC.BIN"	"0x25EF0"	"155376"	"12"	"0x25EF0"	"28"	"12"	"<r牽制攻撃|けんせいこうげき>"	"Feint Attack"
"ETC.BIN"	"0x25F20"	"155424"	"13"	"0x25F20"	"28"	"13"	"<r忍犬口寄|にんけんくちよ>せ"	"Ninken Summon"
"ETC.BIN"	"0x25F50"	"155472"	"11"	"0x25F50"	"18"	"11"	"<r柔拳|じゅうけん>"	"Gentle Fist"
"ETC.BIN"	"0x25F80"	"155520"	"8"	"0x25F80"	"28"	"8"	"<r八卦空掌|はっけくうしょう>"	"Air Palm"
"ETC.BIN"	"0x25FE0"	"155616"	"13"	"0x25FE0"	"26"	"13"	"<r戦闘姿勢|せんとうしせい>"	"Battle Stance"
"ETC.BIN"	"0x26010"	"155664"	"16"	"0x26010"	"32"	"16"	"<r木|こ>ノ<r葉昇風|はしょうふう>"	"Leaf Rising Wind"
"ETC.BIN"	"0x26050"	"155728"	"13"	"0x26050"	"32"	"13"	"<r限界|げんかい>を<r超|こ>えろ！"	"Break Limits!"
"ETC.BIN"	"0x26090"	"155792"	"9"	"0x26090"	"36"	"9"	"<r忍具|にんぐ>の<r使|つか>い<r手|て>"	"Tool User"
"ETC.BIN"	"0x260D0"	"155856"	"14"	"0x260D0"	"24"	"14"	"<r棒体術|ぼうたいじゅつ>"	"Staff Taijutsu"
"ETC.BIN"	"0x26140"	"155968"	"17"	"0x26140"	"38"	"17"	"<r熱血青春|ねっけつせいしゅん>ポーズ！"	"Hot-Blooded Pose!"
"ETC.BIN"	"0x26180"	"156032"	"15"	"0x26180"	"22"	"15"	"<r朝孔雀|あさくじゃく>"	"Morning Peacock"
"ETC.BIN"	"0x261B0"	"156080"	"10"	"0x261B0"	"20"	"10"	"<r開門|かいもん>ッ！"	"Open Gate!"
"ETC.BIN"	"0x261E8"	"156136"	"5"	"0x261E8"	"10"	"5"	"ホラよっ！"	"Here!"
"ETC.BIN"	"0x26210"	"156176"	"16"	"0x26210"	"34"	"16"	"<r忍法|にんぽう>・<r影縫|かげぬ>い"	"Shadow Stitching"
"ETC.BIN"	"0x26320"	"156448"	"11"	"0x26320"	"16"	"11"	"かわいさアピール"	"Cute Appeal"
"ETC.BIN"	"0x26350"	"156496"	"13"	"0x26350"	"26"	"13"	"<r綺麗|きれい>な<r花|はな>"	"Pretty Flower"
"ETC.BIN"	"0x263A0"	"156576"	"6"	"0x263A0"	"20"	"6"	"<r装着|そうちゃく>！"	"Equip!"
"ETC.BIN"	"0x263D0"	"156624"	"6"	"0x263D0"	"18"	"6"	"<r一閃|いっせん>！"	"Flash!"
"ETC.BIN"	"0x26400"	"156672"	"8"	"0x26400"	"18"	"8"	"<r登場|とうじょう>"	"Entrance"
"ETC.BIN"	"0x26458"	"156760"	"8"	"0x26458"	"14"	"8"	"ダイナミック！"	"Dynamic!"
"ETC.BIN"	"0x26480"	"156800"	"9"	"0x26480"	"26"	"9"	"<r静|しず>かな<r男|おとこ>"	"Quiet Man"
"ETC.BIN"	"0x264B0"	"156848"	"16"	"0x264B0"	"22"	"16"	"<r寄壊蟲|きかいちゅう>"	"Destruction Bugs"
"ETC.BIN"	"0x26580"	"157056"	"12"	"0x26580"	"18"	"12"	"<r掌打|しょうだ>！"	"Palm Strike!"
"ETC.BIN"	"0x265E0"	"157152"	"17"	"0x265E0"	"30"	"17"	"<r幻術発動|げんじゅつはつどう>"	"Genjutsu Activate"
"ETC.BIN"	"0x26610"	"157200"	"11"	"0x26610"	"12"	"11"	"こんなものね"	"That's That"
"ETC.BIN"	"0x26630"	"157232"	"8"	"0x26630"	"14"	"8"	"<r威圧|いあつ>"	"Pressure"
"ETC.BIN"	"0x26650"	"157264"	"10"	"0x26650"	"22"	"10"	"<r砂|すな>の<r殻|から>"	"Sand Shell"
"ETC.BIN"	"0x26680"	"157312"	"12"	"0x26680"	"16"	"12"	"<r逃|に>がさん…"	"No Escape..."
"ETC.BIN"	"0x266C0"	"157376"	"13"	"0x266C0"	"32"	"13"	"<r傀儡|くぐつ>の<r巻物|まきもの>"	"Puppet Scroll"
"ETC.BIN"	"0x26730"	"157488"	"9"	"0x26730"	"26"	"9"	"<r巨大扇子|きょだいせんす>"	"Giant Fan"
"ETC.BIN"	"0x26800"	"157696"	"17"	"0x26800"	"22"	"17"	"<r父|ちち>と<r母|はは>"	"Father and Mother"
"ETC.BIN"	"0x26880"	"157824"	"10"	"0x26880"	"24"	"10"	"<r鋭|するど>い<r蹴|け>り"	"Sharp Kick"
"ETC.BIN"	"0x268B0"	"157872"	"10"	"0x268B0"	"22"	"10"	"<r幻術|げんじゅつ>！？"	"Genjutsu!?"
"ETC.BIN"	"0x26920"	"157984"	"8"	"0x26920"	"34"	"8"	"<r大刀|だいとう>・<r鮫肌|サメハダ>"	"Samehada"
"ETC.BIN"	"0x269D0"	"158160"	"7"	"0x269D0"	"30"	"7"	"<r芸術作品|げいじゅつさくひん>"	"Artwork"
"ETC.BIN"	"0x26A00"	"158208"	"18"	"0x26A00"	"28"	"18"	"<r空|そら>から<r攻|せ>める！"	"Attack from Above!"
"ETC.BIN"	"0x26A30"	"158256"	"15"	"0x26A30"	"36"	"15"	"<r完璧|かんぺき>なる<r攻守|こうしゅ>"	"Perfect Off/Def"
"ETC.BIN"	"0x26A70"	"158320"	"8"	"0x26A70"	"40"	"8"	"<r一番|いちばん>のお<r気|き>に<r入|い>り"	"Favorite"
"ETC.BIN"	"0x26AB0"	"158384"	"6"	"0x26AB0"	"24"	"6"	"<r自分自身|じぶんじしん>"	"Myself"
"ETC.BIN"	"0x26B10"	"158480"	"11"	"0x26B10"	"48"	"11"	"<r四代目|よんだいめ>が<r遺|のこ>した<r術|じゅつ>"	"4th's Jutsu"
"ETC.BIN"	"0x26B60"	"158560"	"9"	"0x26B60"	"24"	"9"	"<r蝦蟇仙人|ガマせんにん>"	"Toad Sage"
"ETC.BIN"	"0x26C00"	"158720"	"11"	"0x26C00"	"24"	"11"	"<r痛天脚|つうてんきゃく>"	"Heaven Kick"
"ETC.BIN"	"0x26C70"	"158832"	"7"	"0x26C70"	"18"	"7"	"<r突撃|とつげき>！"	"Charge!"
"ETC.BIN"	"0x26CF0"	"158960"	"17"	"0x26CF0"	"42"	"17"	"<r木遁|もくとん>・<r木錠壁|もくじょうへき>"	"Wood Locking Wall"
"ETC.BIN"	"0x26D30"	"159024"	"14"	"0x26D30"	"26"	"14"	"<r不敵|ふてき>な<r笑|え>み"	"Fearless Smile"
"ETC.BIN"	"0x26D60"	"159072"	"20"	"0x26D60"	"32"	"20"	"<r潜影多蛇手|せんえいたじゃしゅ>"	"Hidden Shadow Snakes"
"ETC.BIN"	"0x26DA0"	"159136"	"6"	"0x26DA0"	"34"	"6"	"<r脅威|きょうい>の<r存在|そんざい>"	"Threat"
"ETC.BIN"	"0x26DE0"	"159200"	"19"	"0x26DE0"	"42"	"19"	"<r大蛇丸|オロチまる>への<r忠誠|ちゅうせい>"	"Loyal to Orochimaru"
"ETC.BIN"	"0x26E40"	"159296"	"5"	"0x26E40"	"8"	"5"	"ストック"	"Stock"
"ETC.BIN"	"0x26EC8"	"159432"	"7"	"0x26EC8"	"14"	"7"	"<r千鳥|ちどり>"	"Chidori"
"ETC.BIN"	"0x28610"	"165392"	"14"	"0x28610"	"34"	"14"	"<r雷切|らいきり>・<r一尖|いっせん>"	"Raikiri: Issen"
"ETC.BIN"	"0x28670"	"165488"	"13"	"0x28670"	"24"	"13"	"コピー<r忍術|にんじゅつ>"	"Copy Ninjutsu"
"ETC.BIN"	"0x286C0"	"165568"	"8"	"0x286C0"	"42"	"8"	"<r八卦六十四掌|はっけろくじゅうよんしょう>"	"64 Palms"
"ETC.BIN"	"0x28AE0"	"166624"	"11"	"0x28AE0"	"20"	"11"	"<r砂縛牢|さばくろう>"	"Sand Prison"
"ETC.BIN"	"0x29740"	"169792"	"14"	"0x29740"	"18"	"14"	"<r牙通牙|がつうが>"	"Fang Over Fang"
"ETC.BIN"	"0x29760"	"169824"	"9"	"0x29760"	"18"	"9"	"<r牙狼牙|がろうが>"	"Wolf Fang"
"ETC.BIN"	"0x29830"	"170032"	"8"	"0x29830"	"18"	"8"	"<r白眼|びゃくがん>"	"Byakugan"
"ETC.BIN"	"0x29A60"	"170592"	"13"	"0x29A60"	"34"	"13"	"<r飛雷神|ひらいしん>の<r術|じゅつ>"	"Flying Raijin"
"ETC.BIN"	"0x29A90"	"170640"	"11"	"0x29A90"	"26"	"11"	"<r砂瀑大葬|さばくたいそう>"	"Sand Burial"
"ETC.BIN"	"0x2B2E0"	"176864"	"11"	"0x2B2E0"	"42"	"11"	"<r木|こ>ノ<r葉|は><r隠|がく>れの<r里|さと>"	"Hidden Leaf"
"ETC.BIN"	"0x2B310"	"176912"	"9"	"0x2B310"	"30"	"9"	"<r木|こ>ノ<r葉|は>の<r門|もん>"	"Leaf Gate"
"ETC.BIN"	"0x2B330"	"176944"	"15"	"0x2B330"	"38"	"15"	"<r五封結界|ごふうけっかい>の<r崖|がけ>"	"Five-Seal Cliff"
"ETC.BIN"	"0x2B360"	"176992"	"16"	"0x2B360"	"22"	"16"	"<r暁|あかつき>のアジト"	"Akatsuki Hideout"
"ETC.BIN"	"0x2B380"	"177024"	"7"	"0x2B380"	"24"	"7"	"<r根|ね>の<r本部|ほんぶ>"	"Root HQ"
"ETC.BIN"	"0x2B3A0"	"177056"	"13"	"0x2B3A0"	"22"	"13"	"<r天地橋|てんちきょう>"	"Tenchi Bridge"
"ETC.BIN"	"0x2B3C0"	"177088"	"18"	"0x2B3C0"	"28"	"18"	"<r大蛇丸|オロチまる>のアジト"	"Orochimaru Hideout"
"ETC.BIN"	"0x2B3E0"	"177120"	"17"	"0x2B3E0"	"34"	"17"	"<r大蛇|だいじゃ>の<r祭壇|さいだん>"	"Great Snake Altar"
"ETC.BIN"	"0x2B410"	"177168"	"12"	"0x2B410"	"26"	"12"	"<r賑|にぎ>わいの<r里|さと>"	"Busy Village"
"ETC.BIN"	"0x2B430"	"177200"	"14"	"0x2B430"	"30"	"14"	"<r火影|ほかげ>の<r屋敷|やしき>"	"Hokage Mansion"
"ETC.BIN"	"0x2B450"	"177232"	"16"	"0x2B450"	"28"	"16"	"<r世界|せかい>を<r駆|か>ける"	"Across the World"
"ETC.BIN"	"0x2B470"	"177264"	"11"	"0x2B470"	"30"	"11"	"<r砂隠|すながく>れの<r里|さと>"	"Hidden Sand"
"ETC.BIN"	"0x2B490"	"177296"	"12"	"0x2B490"	"32"	"12"	"<r邪傑|じゃけつ>の<r巣穴|すあな>"	"Villain Lair"
"ETC.BIN"	"0x2B4C0"	"177344"	"10"	"0x2B4C0"	"16"	"10"	"<r赤雲|せきうん>"	"Red Clouds"
"ETC.BIN"	"0x2B4E0"	"177376"	"19"	"0x2B4E0"	"30"	"19"	"<r激戦|げきせん>を<r越|こ>えて"	"After Fierce Battle"
"ETC.BIN"	"0x2B500"	"177408"	"12"	"0x2B500"	"24"	"12"	"カカシ<r道場|どうじょう>"	"Kakashi Dojo"
"ETC.BIN"	"0x2B520"	"177440"	"17"	"0x2B520"	"28"	"17"	"やすらぎと<r再会|さいかい>と"	"Peace and Reunion"
"ETC.BIN"	"0x2B540"	"177472"	"11"	"0x2B540"	"28"	"11"	"<r暗雲|あんうん><r来|きた>る"	"Dark Clouds"
"ETC.BIN"	"0x2B560"	"177504"	"16"	"0x2B560"	"34"	"16"	"<r風影|かぜかげ><r襲撃|しゅうげき>"	"Kazekage Assault"
"ETC.BIN"	"0x2B590"	"177552"	"15"	"0x2B590"	"28"	"15"	"<r緊急指令|きんきゅうしれい>"	"Emergency Order"
"ETC.BIN"	"0x2B5B0"	"177584"	"14"	"0x2B5B0"	"28"	"14"	"<r走|はし>る<r緊迫|きんぱく>"	"Rising Tension"
"ETC.BIN"	"0x2B5D0"	"177616"	"16"	"0x2B5D0"	"32"	"16"	"<r恐|おそ>ろしき<r怪人|かいじん>"	"Fearsome Monster"
"ETC.BIN"	"0x2B600"	"177664"	"14"	"0x2B600"	"32"	"14"	"<r真紅|しんく>の<r激闘|げきとう>"	"Crimson Battle"
"ETC.BIN"	"0x2B630"	"177712"	"22"	"0x2B630"	"40"	"22"	"<r闇|やみ>を<r抱|いだ>きし<r者|もの>たち"	"Those Bearing Darkness"
"ETC.BIN"	"0x2B660"	"177760"	"19"	"0x2B660"	"40"	"19"	"<r虚|うつ>ろ<r消|き>えゆく<r世界|せかい>"	"Fading Hollow World"
"ETC.BIN"	"0x2B690"	"177808"	"5"	"0x2B690"	"12"	"5"	"<r絆|きずな>"	"Bonds"
"ETC.BIN"	"0x2B6A0"	"177824"	"15"	"0x2B6A0"	"32"	"15"	"<r偽|いつわ>りの<r存在|そんざい>"	"False Existence"
"ETC.BIN"	"0x2B6D0"	"177872"	"19"	"0x2B6D0"	"38"	"19"	"<r最凶|さいきょう>の<r傀儡師|くぐつし>"	"Deadliest Puppeteer"
"ETC.BIN"	"0x2B700"	"177920"	"12"	"0x2B700"	"28"	"12"	"<r決意|けつい><r固|かた>めて"	"Firm Resolve"
"ETC.BIN"	"0x2B720"	"177952"	"13"	"0x2B720"	"16"	"13"	"サクラ<r舞|ま>う"	"Sakura Dances"
"ETC.BIN"	"0x2B740"	"177984"	"13"	"0x2B740"	"32"	"13"	"<r猛|た>け<r吼|ほ>ゆる<r者|もの>"	"Roaring Beast"
"ETC.BIN"	"0x2B770"	"178032"	"15"	"0x2B770"	"38"	"15"	"<r願|ねが>い…<r空|そら>に<r舞|ま>いて"	"Wish in the Sky"
"ETC.BIN"	"0x2B7A0"	"178080"	"8"	"0x2B7A0"	"34"	"8"	"<r新生|しんせい>の<r一斑|いっぱん>"	"New Team"
"ETC.BIN"	"0x2B7D0"	"178128"	"9"	"0x2B7D0"	"26"	"9"	"<r碧|あお>き<r背中|せなか>"	"Blue Back"
"ETC.BIN"	"0x2B7F0"	"178160"	"18"	"0x2B7F0"	"26"	"18"	"<r巨悪現|きょあくあらわ>る"	"Great Evil Appears"
"ETC.BIN"	"0x2B810"	"178192"	"12"	"0x2B810"	"34"	"12"	"<r荒|あ>れ<r狂|くる>う<r獣|けもの>"	"Raging Beast"
"ETC.BIN"	"0x2B840"	"178240"	"13"	"0x2B840"	"32"	"13"	"<r切迫|せっぱく>の<r二人|ふたり>"	"Two in Crisis"
"ETC.BIN"	"0x2B870"	"178288"	"15"	"0x2B870"	"32"	"15"	"<r帰|かえ>るべき<r場所|ばしょ>へ"	"Where We Belong"
"ETC.BIN"	"0x2B898"	"178328"	"9"	"0x2B898"	"10"	"9"	"オルゴール"	"Music Box"
"ETC.BIN"	"0x2BB60"	"179040"	"17"	"0x2BB60"	"28"	"17"	"<r悲|かな>しみと<r怒|いか>り"	"Sadness and Anger"
"ETC.BIN"	"0x2BB80"	"179072"	"16"	"0x2BB80"	"22"	"16"	"ナルトの<r決意|けつい>"	"Naruto's Resolve"
"ETC.BIN"	"0x2BBA0"	"179104"	"7"	"0x2BBA0"	"18"	"7"	"<r激情|げきじょう>"	"Passion"
"ETC.BIN"	"0x2BBC0"	"179136"	"9"	"0x2BBC0"	"30"	"9"	"<r二人|ふたり>の<r繋|つな>がり"	"Two Bonds"
"ETC.BIN"	"0x2BBE0"	"179168"	"17"	"0x2BBE0"	"26"	"17"	"<r再会|さいかい>…そして…"	"Reunion... And..."
"ETC.BIN"	"0x2BC00"	"179200"	"16"	"0x2BC00"	"24"	"16"	"サクラの<r約束|やくそく>"	"Sakura's Promise"
