"id"	"file"	"offset_hex"	"old_slot_capacity_bytes"	"source_japanese"	"previous_release_english"	"proposed_translation"	"notes"
"BTL_0239"	"BTL.BIN"	"0x209700"	"8"	"<r飛|と>び<r退|の>き"	"Backstep"	"Ｂａｃｋｓｔｅｐ"	""
"BTL_0240"	"BTL.BIN"	"0x209720"	"32"	"<r変|か>わり<r身|み>の<r術|じゅつ>（チャクラ<r消費|しょうひ>）"	"Substitution Jutsu (uses chakra)"	"Ｓｕｂｓｔｉｔｕｔｉｏｎ　Ｊｕｔｓｕ　（ｕｓｅｓ　Ｃｈａｋｒａ）"	""
"BTL_0241"	"BTL.BIN"	"0x209760"	"5"	"<r受|う>け<r身|み>"	"Ukemi"	"Ｒｅｃｏｖｅｒｙ"	""
"BTL_0242"	"BTL.BIN"	"0x209780"	"7"	"<r追|お>い<r討|う>ち"	"Pursuit"	"Ｐｕｒｓｕｉｔ"	""
"BTL_0243"	"BTL.BIN"	"0x2097A0"	"15"	"<r追|お>い<r討|う>ち<r返|がえ>し"	"Pursuit Counter"	"Ｐｕｒｓｕｉｔ　Ｃｏｕｎｔｅｒ"	""
"BTL_0244"	"BTL.BIN"	"0x2097D0"	"13"	"チャクラをためる"	"Charge Chakra"	"Ｃｈａｒｇｅ　Ｃｈａｋｒａ"	""
"BTL_0245"	"BTL.BIN"	"0x2097F0"	"5"	"<r挑発|ちょうはつ>"	"Taunt"	"Ｔａｕｎｔ"	""
"BTL_0246"	"BTL.BIN"	"0x209810"	"14"	"<r奥|おく>へ<r軸移動|じくいどう>"	"Axis Move Away"	"Ａｘｉｓ　Ｓｔｅｐ　Ｂａｃｋ"	""
"BTL_0247"	"BTL.BIN"	"0x209840"	"14"	"<r手前|てまえ>へ<r軸移動|じくいどう>"	"Axis Move Near"	"Ａｘｉｓ　Ｓｔｅｐ　Ｆｏｒｗａｒｄ"	""
"BTL_0248"	"BTL.BIN"	"0x209870"	"11"	"ガード<r崩|くず>し"	"Guard Break"	"Ｇｕａｒｄ　Ｂｒｅａｋ"	""
"BTL_0249"	"BTL.BIN"	"0x209890"	"18"	"<r残影追|ざんえいお>い<r討|う>ち"	"Afterimage Pursuit"	"Ａｆｔｅｒｉｍａｇｅ　Ｐｕｒｓｕｉｔ"	""
"BTL_0250"	"BTL.BIN"	"0x209C80"	"4"	"やさしい"	"Easy"	"Ｅａｓｙ"	""
"BTL_0251"	"BTL.BIN"	"0x209C90"	"4"	"むずかしい"	"Hard"	"Ｈａｒｄ"	""
"BTL_0252"	"BTL.BIN"	"0x209CD0"	"3"	"使用不可"	"Off"	"Ｕｎａｖａｉｌａｂｌｅ"	""
"BTL_0253"	"BTL.BIN"	"0x209CE0"	"6"	"ランダム"	"Random"	"Ｒａｎｄｏｍ"	""
"BTL_0254"	"BTL.BIN"	"0x209CF0"	"7"	"コマンド"	"Command"	"Ｃｏｍｍａｎｄ"	""
"BTL_0255"	"BTL.BIN"	"0x209D00"	"6"	"タイミング"	"Timing"	"Ｔｉｍｉｎｇ"	""
"BTL_0256"	"BTL.BIN"	"0x209D28"	"5"	"ギリギリ"	"Close"	"Ｃｒｉｔｉｃａｌ"	""
"BTL_0257"	"BTL.BIN"	"0x209D48"	"6"	"マニュアル"	"Manual"	"Ｍａｎｕａｌ"	""
"BTL_0258"	"BTL.BIN"	"0x209D58"	"4"	"ジャンプ"	"Jump"	"Ｊｕｍｐ"	""
"BTL_0259"	"BTL.BIN"	"0x209D68"	"11"	"二段ジャンプ"	"Double Jump"	"Ｄｏｕｂｌｅ　Ｊｕｍｐ"	""
"BTL_0260"	"BTL.BIN"	"0x209D98"	"5"	"飛び道具"	"Proj."	"Ｐｒｏｊｅｃｔｉｌｅ"	""
"BTL_0261"	"BTL.BIN"	"0x209DA8"	"8"	"高速移動"	"Hi-Speed"	"Ｈｉｇｈ－Ｓｐｅｅｄ"	""
"BTL_0262"	"BTL.BIN"	"0x209DE0"	"4"	"動かない"	"Idle"	"Ｄｏ　Ｎｏｔ　Ｍｏｖｅ"	""
"BTL_0263"	"BTL.BIN"	"0x209DF0"	"6"	"必ず返す"	"Always"	"Ａｌｗａｙｓ　Ｃｏｕｎｔｅｒ"	""
"BTL_0264"	"BTL.BIN"	"0x209E00"	"10"	"使用しない"	"Do Not Use"	"Ｄｏ　Ｎｏｔ　Ｕｓｅ"	""
"BTL_0265"	"BTL.BIN"	"0x209E20"	"42"	"「<r使用不可|しようふか>」は、<r奥義|おうぎ>が<r使|つか>えなくなるので<r注意|ちゅうい>してください。"	"If set to ""Off"", Ultimates cannot be used."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｕｎａｖａｉｌａｂｌｅ＂，　Ｕｌｔｉｍａｔｅｓ　ｃａｎｎｏｔ　ｂｅ　ｕｓｅｄ．"	""
"BTL_0266"	"BTL.BIN"	"0x209E90"	"55"	"「ランダム」にすると<r入力勝負|にゅうりょくしょうぶ>の<r方法|ほうほう>が<r毎回変化|まいかいへんか>します。"	"If set to ""Random"", the input battle changes each time."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｒａｎｄｏｍ＂，　ｔｈｅ　ｉｎｐｕｔ　ｂａｔｔｌｅ　ｃｈａｎｇｅｓ　ｅａｃｈ　ｔｉｍｅ．"	""
"BTL_0267"	"BTL.BIN"	"0x209F00"	"54"	"「コマンド」にするとボタンの<r入力勝負|にゅうりょくしょうぶ>になります。"	"If set to ""Command"", it becomes a button input battle."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｃｏｍｍａｎｄ＂，　ｉｔ　ｂｅｃｏｍｅｓ　ａ　ｂｕｔｔｏｎ　ｉｎｐｕｔ　ｂａｔｔｌｅ．"	""
"BTL_0268"	"BTL.BIN"	"0x209F50"	"54"	"「タイミング」にするとボタンをタイミング<r良|よ>く<r押|お>す<r勝負|しょうぶ>になります。"	"If set to ""Timing"", press the button with good timing."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｔｉｍｉｎｇ＂，　ｉｔ　ｂｅｃｏｍｅｓ　ａ　ｃｏｎｔｅｓｔ　ｏｆ　ｐｒｅｓｓｉｎｇ　ｔｈｅ　ｂｕｔｔｏｎ　ｗｉｔｈ　ｇｏｏｄ　ｔｉｍｉｎｇ．"	""
"BTL_0269"	"BTL.BIN"	"0x209FB0"	"67"	"「<r回転|かいてん>」にすると<r左|ひだり>スティック、もしくは<r右|みぎ>スティックの<r回転数勝負|かいてんすうしょうぶ>になります。"	"If set to ""Rotate"", it becomes a left/right stick rotation contest."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｒｏｔａｔｅ＂，　ｉｔ　ｂｅｃｏｍｅｓ　ａ　ｃｏｎｔｅｓｔ　ｏｆ　ｒｏｔａｔｉｎｇ　ｔｈｅ　ｌｅｆｔ　ｏｒ　ｒｉｇｈｔ　ｓｔｉｃｋ．"	""
"BTL_0270"	"BTL.BIN"	"0x20A040"	"54"	"「<r連打|れんだ>」にするとボタンの<r連打勝負|れんだしょうぶ>になります。"	"If set to ""Mash"", it becomes a button-mashing contest."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｍａｓｈ＂，　ｉｔ　ｂｅｃｏｍｅｓ　ａ　ｂｕｔｔｏｎ－ｍａｓｈｉｎｇ　ｃｏｎｔｅｓｔ．"	""
"BTL_0271"	"BTL.BIN"	"0x20A0B0"	"59"	"「<r通常|つうじょう>」にすると<r一定時間|いっていじかん>で<r体力|たいりょく>が<r全回復|ぜんかいふく>します。"	"If set to ""Normal"", health fully recovers after a set time."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｎｏｒｍａｌ＂，　ｈｅａｌｔｈ　ｆｕｌｌｙ　ｒｅｃｏｖｅｒｓ　ａｆｔｅｒ　ａ　ｓｅｔ　ｔｉｍｅ．"	""
"BTL_0272"	"BTL.BIN"	"0x20A120"	"62"	"「<r半分|はんぶん>」にすると<r一定時間|いっていじかん>で<r体力|たいりょく>が<r半分|はんぶん>まで<r回復|かいふく>します。"	"If set to ""Half"", health recovers up to half after a set time."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｈａｌｆ＂，　ｈｅａｌｔｈ　ｒｅｃｏｖｅｒｓ　ｕｐ　ｔｏ　ｈａｌｆ　ａｆｔｅｒ　ａ　ｓｅｔ　ｔｉｍｅ．"	""
"BTL_0273"	"BTL.BIN"	"0x20A1A0"	"57"	"「ギリギリ」にすると<r常|つね>に<r体力|たいりょく>がギリギリの<r状態|じょうたい>になります。"	"If set to ""Close"", health always stays barely above zero."	"Ｗｈｅｎ　ｓｅｔ　ｔｏ　＂Ｃｒｉｔｉｃａｌ＂，　ｈｅａｌｔｈ　ａｌｗａｙｓ　ｓｔａｙｓ　ｂａｒｅｌｙ　ａｂｏｖｅ　ｚｅｒｏ．"	""
"BTL_0274"	"BTL.BIN"	"0x20A210"	"4"	"対戦時間"	"Time"	"Ｂａｔｔｌｅ　Ｔｉｍｅ"	""
"BTL_0275"	"BTL.BIN"	"0x20A220"	"5"	"アイテム出現"	"Items"	"Ｉｔｅｍ　Ｓｐａｗｎ"	""
"BTL_0276"	"BTL.BIN"	"0x20A230"	"6"	"チャクラ"	"Chakra"	"Ｃｈａｋｒａ"	""
"BTL_0277"	"BTL.BIN"	"0x20A240"	"8"	"ハンディキャップ"	"Handicap"	"Ｈａｎｄｉｃａｐ"	""
"BTL_0278"	"BTL.BIN"	"0x20A280"	"39"	"<r方向|ほうこう>キー<r左右|さゆう>で<r対戦時間|たいせんじかん>の<r変更|へんこう>ができます。"	"Press Left/Right to change battle time."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｃｈａｎｇｅ　ｂａｔｔｌｅ　ｔｉｍｅ．"	""
"BTL_0279"	"BTL.BIN"	"0x20A2E0"	"40"	"<r方向|ほうこう>キー<r左右|さゆう>でＣＯＭの<r強|つよ>さを<r変更|へんこう>できます。"	"Press Left/Right to change COM strength."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｃｈａｎｇｅ　ＣＯＭ　ｓｔｒｅｎｇｔｈ．"	""
"BTL_0280"	"BTL.BIN"	"0x20A340"	"97"	"<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現率|しゅつげんりつ>が<r変更|へんこう>できます。　　　　　<r多|おお>めにすると、いつもよりゲーム<r中|ちゅう>に<r出現|しゅつげん>するアイテムの<r数|かず>が<r多|おお>くなります。"	"Press Left/Right to change item spawn rate. Higher settings make more items appear during battle."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｃｈａｎｇｅ　ｉｔｅｍ　ｓｐａｗｎ　ｒａｔｅ．　Ｈｉｇｈｅｒ　ｓｅｔｔｉｎｇｓ　ｍａｋｅ　ｍｏｒｅ　ｉｔｅｍｓ　ａｐｐｅａｒ　ｄｕｒｉｎｇ　ｂａｔｔｌｅ．"	""
"BTL_0281"	"BTL.BIN"	"0x20A430"	"89"	"<r方向|ほうこう>キー<r左右|さゆう>で<r忍術|にんじゅつ>などを<r使用|しよう>した<r時|とき>に、チャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。"	"Press Left/Right to set whether chakra decreases when using Ninjutsu and similar actions."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｗｈｅｔｈｅｒ　Ｃｈａｋｒａ　ｄｅｃｒｅａｓｅｓ　ｗｈｅｎ　ｕｓｉｎｇ　Ｎｉｎｊｕｔｓｕ　ａｎｄ　ｓｉｍｉｌａｒ　ａｃｔｉｏｎｓ．"	""
"BTL_0282"	"BTL.BIN"	"0x20A4D0"	"62"	"<r方向|ほうこう>キー<r左右|さゆう>で<r奥義|おうぎ>の<r入力勝負|にゅうりょくしょうぶ>の<r切|き>り<r替|か>えなどが<r設定|せってい>できます。"	"Press Left/Right to switch the Ultimate input battle settings."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｗｉｔｃｈ　Ｕｌｔｉｍａｔｅ　ｉｎｐｕｔ　ｂａｔｔｌｅ　ｓｅｔｔｉｎｇｓ．"	""
"BTL_0283"	"BTL.BIN"	"0x20A560"	"84"	"<r方向|ほうこう>キー<r左右|さゆう>でハンディキャップの<r設定|せってい>ができます。　　　　　<r赤|あか>いマークが<r多|おお>いほど、１Ｐが<r有利|ゆうり>。<r逆|ぎゃく>に<r青|あお>いマークが<r多|おお>いと２Ｐが<r有利|ゆうり>な<r設定|せってい>です。"	"Press Left/Right to set handicap. More red marks favor 1P; more blue marks favor 2P."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｔｈｅ　ｈａｎｄｉｃａｐ．　Ｍｏｒｅ　ｒｅｄ　ｍａｒｋｓ　ｆａｖｏｒ　１Ｐ；　ｍｏｒｅ　ｂｌｕｅ　ｍａｒｋｓ　ｆａｖｏｒ　２Ｐ．"	""
"BTL_0284"	"BTL.BIN"	"0x20A680"	"36"	"<r対戦設定|たいせんせってい>をデフォルトに<r戻|もど>しました。"	"Battle settings restored to default."	"Ｂａｔｔｌｅ　ｓｅｔｔｉｎｇｓ　ｒｅｓｔｏｒｅｄ　ｔｏ　ｄｅｆａｕｌｔ．"	""
"BTL_0285"	"BTL.BIN"	"0x20A748"	"8"	"連係攻撃"	"Team Atk"	"Ｔｅａｍ　Ａｔｔａｃｋ"	""
"BTL_0286"	"BTL.BIN"	"0x20A758"	"9"	"連係モード"	"Team Mode"	"Ｔｅａｍ　Ｍｏｄｅ"	""
"BTL_0287"	"BTL.BIN"	"0x20A768"	"11"	"コマンド表示"	"Cmd Display"	"Ｃｏｍｍａｎｄ　Ｄｉｓｐｌａｙ"	""
"BTL_0288"	"BTL.BIN"	"0x20A778"	"11"	"ダメージ量表示"	"Dmg Display"	"Ｄａｍａｇｅ　Ｄｉｓｐｌａｙ"	""
"BTL_0289"	"BTL.BIN"	"0x20A788"	"5"	"案内忍音声"	"Voice"	"Ｇｕｉｄｅ　Ｖｏｉｃｅ"	""
"BTL_0290"	"BTL.BIN"	"0x20A798"	"12"	"変わり身の術"	"Substitution"	"Ｓｕｂｓｔｉｔｕｔｉｏｎ　Ｊｕｔｓｕ"	""
"BTL_0291"	"BTL.BIN"	"0x20A7A8"	"11"	"追い討ち返し"	"Pursuit Ctr"	"Ｐｕｒｓｕｉｔ　Ｃｏｕｎｔｅｒ"	""
"BTL_0292"	"BTL.BIN"	"0x20A810"	"44"	"<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r体力|たいりょく>の<r状態|じょうたい>を<r設定|せってい>することができます。"	"Press Left/Right to set player health state."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｔｈｅ　ｐｌａｙｅｒ　ｈｅａｌｔｈ　ｓｔａｔｅ．"	""
"BTL_0293"	"BTL.BIN"	"0x20A890"	"49"	"<r方向|ほうこう>キー<r左右|さゆう>でチャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。"	"Press Left/Right to set whether chakra decreases."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｗｈｅｔｈｅｒ　Ｃｈａｋｒａ　ｄｅｃｒｅａｓｅｓ．"	""
"BTL_0294"	"BTL.BIN"	"0x20A900"	"49"	"<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r連係|れんけい>ゲージの<r溜|た>まり<r方|かた>を<r設定|せってい>することができます。"	"Press Left/Right to set how the team gauge fills."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｈｏｗ　ｔｈｅ　ｐｌａｙｅｒ　Ｔｅａｍ　Ｇａｕｇｅ　ｆｉｌｌｓ．"	""
"BTL_0295"	"BTL.BIN"	"0x20A990"	"55"	"<r方向|ほうこう>キー<r左右|さゆう>で<r連係|れんけい>の<r発動|はつどう>の<r仕方|しかた>を<r設定|せってい>することができます。"	"Press Left/Right to set how team attacks are activated."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｈｏｗ　Ｔｅａｍ　Ａｔｔａｃｋｓ　ａｒｅ　ａｃｔｉｖａｔｅｄ．"	""
"BTL_0296"	"BTL.BIN"	"0x20AA10"	"45"	"<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現頻度|しゅつげんひんど>を<r設定|せってい>できます。"	"Press Left/Right to set item spawn frequency."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｉｔｅｍ　ｓｐａｗｎ　ｆｒｅｑｕｅｎｃｙ．"	""
"BTL_0297"	"BTL.BIN"	"0x20AA80"	"49"	"<r方向|ほうこう>キー<r左右|さゆう>でコマンドの<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。"	"Press Left/Right to show or hide command display."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｈｏｗ　ｏｒ　ｈｉｄｅ　ｔｈｅ　ｃｏｍｍａｎｄ　ｄｉｓｐｌａｙ．"	""
"BTL_0298"	"BTL.BIN"	"0x20AAF0"	"62"	"<r方向|ほうこう>キー<r左右|さゆう>で<r相手|あいて>に<r対|たい>するダメージ<r量|りょう>の<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。"	"Press Left/Right to show or hide damage dealt to the opponent."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｈｏｗ　ｏｒ　ｈｉｄｅ　ｄａｍａｇｅ　ｄｅａｌｔ　ｔｏ　ｔｈｅ　ｏｐｐｏｎｅｎｔ．"	""
"BTL_0299"	"BTL.BIN"	"0x20AB90"	"55"	"<r方向|ほうこう>キー<r左右|さゆう>でプラクティス<r中|ちゅう>の<r案内忍音声|あんないにんおんせい>の<r設定|せってい>をすることができます。"	"Press Left/Right to set the practice guide ninja voice."	"Ｐｒｅｓｓ　Ｌｅｆｔ／Ｒｉｇｈｔ　ｔｏ　ｓｅｔ　ｔｈｅ　Ｐｒａｃｔｉｃｅ　ｇｕｉｄｅ　ｎｉｎｊａ　ｖｏｉｃｅ．"	""
"BTL_0300"	"BTL.BIN"	"0x20AC20"	"42"	"<r状態|じょうたい>が「ＣＯＭ」に<r設定|せってい>されている<r時|とき>の<r強|つよ>さを<r指定|してい>できます。"	"Set COM strength when State is set to COM."	"Ｓｅｔ　ｔｈｅ　ｓｔｒｅｎｇｔｈ　ｕｓｅｄ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　ｓｅｔ　ｔｏ　ＣＯＭ．"	""
"BTL_0301"	"BTL.BIN"	"0x20AC90"	"61"	"<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>の<r攻撃|こうげき>パターンを<r指定|してい>できます。"	"Set attack pattern when State is Stand, Jump, or Double Jump."	"Ｓｅｔ　ｔｈｅ　ａｔｔａｃｋ　ｐａｔｔｅｒｎ　ｕｓｅｄ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　Ｓｔａｎｄ，　Ｊｕｍｐ，　ｏｒ　Ｄｏｕｂｌｅ　Ｊｕｍｐ．"	""
"BTL_0302"	"BTL.BIN"	"0x20AD30"	"60"	"<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>のガードパターンを<r指定|してい>できます。"	"Set guard pattern when State is Stand, Jump, or Double Jump."	"Ｓｅｔ　ｔｈｅ　ｇｕａｒｄ　ｐａｔｔｅｒｎ　ｕｓｅｄ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　Ｓｔａｎｄ，　Ｊｕｍｐ，　ｏｒ　Ｄｏｕｂｌｅ　Ｊｕｍｐ．"	""
"BTL_0303"	"BTL.BIN"	"0x20ADD0"	"63"	"<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>の<r行動|こうどう>パターンを<r指定|してい>できます。"	"Set behavior pattern when State is Stand, Jump, or Double Jump."	"Ｓｅｔ　ｔｈｅ　ｂｅｈａｖｉｏｒ　ｐａｔｔｅｒｎ　ｕｓｅｄ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　Ｓｔａｎｄ，　Ｊｕｍｐ，　ｏｒ　Ｄｏｕｂｌｅ　Ｊｕｍｐ．"	""
"BTL_0304"	"BTL.BIN"	"0x20AE70"	"45"	"<r状態|じょうたい>が「ＣＯＭ」に<r設定|せってい>されている<r時|とき>の<r変|か>わり<r身|み>の<r術|じゅつ>の<r使用頻度|しようひんど>を<r指定|してい>できます。"	"Set Substitution frequency when State is COM."	"Ｓｅｔ　Ｓｕｂｓｔｉｔｕｔｉｏｎ　Ｊｕｔｓｕ　ｆｒｅｑｕｅｎｃｙ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　ＣＯＭ．"	""
"BTL_0305"	"BTL.BIN"	"0x20AF10"	"51"	"<r状態|じょうたい>が「<r手動|しゅどう>」<r以外|いがい>に<r設定|せってい>されている<r時|とき>の<r連係攻撃|れんけいこうげき>の<r使用頻度|しようひんど>を<r指定|してい>できます。"	"Set Team Attack frequency when State is not Manual."	"Ｓｅｔ　Ｔｅａｍ　Ａｔｔａｃｋ　ｆｒｅｑｕｅｎｃｙ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　ｎｏｔ　Ｍａｎｕａｌ．"	""
"BTL_0306"	"BTL.BIN"	"0x20AFC0"	"55"	"<r状態|じょうたい>が「<r手動|しゅどう>」<r以外|いがい>に<r設定|せってい>されている<r時|とき>の<r追|お>い<r討|う>ち<r返|がえ>しの<r頻度|ひんど>を<r指定|してい>できます。"	"Set Pursuit Counter frequency when State is not Manual."	"Ｓｅｔ　Ｐｕｒｓｕｉｔ　Ｃｏｕｎｔｅｒ　ｆｒｅｑｕｅｎｃｙ　ｗｈｅｎ　Ｓｔａｔｅ　ｉｓ　ｎｏｔ　Ｍａｎｕａｌ．"	""
"BTL_0307"	"BTL.BIN"	"0x20B0C0"	"68"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。<r手動|しゅどう>では、<r別|べつ>のコントローラで<r操作|そうさ>する<r事|こと>ができます。"	"Set opponent state. In Manual, control them with another controller."	"Ｓｅｔ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ｓｔａｔｅ．　Ｉｎ　Ｍａｎｕａｌ，　ｔｈｅｙ　ｃａｎ　ｂｅ　ｃｏｎｔｒｏｌｌｅｄ　ｗｉｔｈ　ａｎｏｔｈｅｒ　ｃｏｎｔｒｏｌｌｅｒ．"	""
"BTL_0308"	"BTL.BIN"	"0x20B170"	"55"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。ＣＯＭでは、コンピュータと<r対戦|たいせん>する<r事|こと>ができます。"	"Set opponent state. In COM, fight against the computer."	"Ｓｅｔ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ｓｔａｔｅ．　Ｉｎ　ＣＯＭ，　ｙｏｕ　ｃａｎ　ｆｉｇｈｔ　ｔｈｅ　ｃｏｍｐｕｔｅｒ．"	""
"BTL_0309"	"BTL.BIN"	"0x20B210"	"69"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。<r立|た>ちでは、<r立|た>った<r状態|じょうたい>で<r下記|かき>で<r指定|してい>した<r行動|こうどう>をします。"	"Set opponent state. Stand makes them stand and use the actions below."	"Ｓｅｔ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ｓｔａｔｅ．　Ｉｎ　Ｓｔａｎｄ，　ｔｈｅｙ　ｓｔａｎｄ　ａｎｄ　ｕｓｅ　ｔｈｅ　ａｃｔｉｏｎｓ　ｓｅｔ　ｂｅｌｏｗ．"	""
"BTL_0310"	"BTL.BIN"	"0x20B2D0"	"67"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。ジャンプでは、ジャンプしながら<r下記|かき>で<r指定|してい>した<r行動|こうどう>をします。"	"Set opponent state. Jump makes them jump and use the actions below."	"Ｓｅｔ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ｓｔａｔｅ．　Ｉｎ　Ｊｕｍｐ，　ｔｈｅｙ　ｊｕｍｐ　ａｎｄ　ｕｓｅ　ｔｈｅ　ａｃｔｉｏｎｓ　ｓｅｔ　ｂｅｌｏｗ．"	""
"BTL_0311"	"BTL.BIN"	"0x20B380"	"81"	"<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。<r二段|にだん>ジャンプでは、<r二段|にだん>ジャンプしながら<r下記|かき>で<r指定|してい>した<r行動|こうどう>をします。"	"Set opponent state. Double Jump makes them double-jump and use the actions below."	"Ｓｅｔ　ｔｈｅ　ｏｐｐｏｎｅｎｔ　ｓｔａｔｅ．　Ｉｎ　Ｄｏｕｂｌｅ　Ｊｕｍｐ，　ｔｈｅｙ　ｄｏｕｂｌｅ－ｊｕｍｐ　ａｎｄ　ｕｓｅ　ｔｈｅ　ａｃｔｉｏｎｓ　ｓｅｔ　ｂｅｌｏｗ．"	""
"BTL_0312"	"BTL.BIN"	"0x20B468"	"12"	"対戦相手の設定"	"Opponent Set"	"Ｏｐｐｏｎｅｎｔ　Ｓｅｔｔｉｎｇｓ"	""
"BTL_0313"	"BTL.BIN"	"0x20B4D0"	"38"	"<r練習設定|れんしゅうせってい>をデフォルトに<r戻|もど>しました。"	"Practice settings restored to default."	"Ｐｒａｃｔｉｃｅ　ｓｅｔｔｉｎｇｓ　ｒｅｓｔｏｒｅｄ　ｔｏ　ｄｅｆａｕｌｔ．"	""
"BTL_0314"	"BTL.BIN"	"0x20B7F8"	"7"	"連係攻撃"	"TeamAtk"	"Ｔｅａｍ　Ａｔｔａｃｋ"	""
